Obs.	LS.BA.CP.U.2	LS.BA.CP.U.4	LS.BA.CP.U.5	LS.BA.DHI.U.2	LS.BA.GA.U.1	LS.BA.GA.U.3	LS.BA.ML.U.2	LS.BA.ML.U.4	LS.BA.ML.U.5	LS.BA.PIK.U.1	LS.BA.PIK.U.2	LS.BA.PIK.U.3	LS.BA.PIK.U.5	LS.BA.PSP.M.1	LS.BA.WB.U.1	LS.BA.WB.U.2	LS.BA.WB.U.3	LS.BA.WB.U.5	LS.BA.WBO.U.3	LS.BA.WBO.U.5	LS.BO.HC4.M.2	LS.BO.HC4.M.3	LS.BO.HC4.M.4	LS.BO.I1.U.1	LS.BO.I2.U.1	LS.BO.I2.U.3	LS.BO.I2.U.4	LS.BO.I2.U.5	LS.BO.I4.U.1	LS.BO.I4.U.2	LS.BO.LC1.M.2	LS.BO.LC2.M.1	LS.BO.LC4.M.2	LS.BO.LC4.M.4	LS.BO.LC4.M.5	LS.BO.R1.U.1	LS.BO.R1.U.2	LS.BO.R2.U.2	LS.BO.R3.U.1	LS.BO.R3.U.2	LS.BO.R3.U.3	LS.BO.R4.U.1	LS.BO.R4.U.2	LS.BO.R4.U.4	LS.BO.WL1.M.1	LS.BO.WL1.M.2	LS.BO.WL1.M.3	LS.BO.WL2.M.1	LS.BO.WL2.M.2	LS.BO.WL2.M.3	LS.BO.WL3.M.1	LS.BO.WL3.M.3	LS.BO.WL3.M.4	LS.BO.WL3.M.5	LS.LA.ARR.U.1	LS.LA.ARR.U.2	LS.LA.ARR.U.3	LS.LA.ARR.U.4	LS.LA.ARR.U.5	LS.LA.ESM.M.1	LS.LA.ESM.M.2	LS.LA.ESM.M.4	LS.LA.ESM.M.5	LS.LA.FIG.U.1	LS.LA.FIG.U.3	LS.LA.FIG.U.5	LS.LA.GLO.M.3	LS.LA.GLO.M.5	LS.LA.GRI.M.1	LS.LA.GRI.M.3	LS.LA.HOW.U.1	LS.LA.HOW.U.3	LS.LA.HOW.U.4	LS.LA.HOW.U.5	LS.LA.MAD.M.1	LS.LA.MAD.M.2	LS.LA.MAD.M.4	LS.LA.NAV.M.2	LS.LA.NAV.M.4	LS.LA.NAV.M.5	LS.LA.NVR.U.1	LS.LA.PAR.M.2	LS.LA.PAR.M.4	LS.LA.SAN.U.1	LS.LA.SAN.U.2	LS.LA.SAN.U.3	LS.LA.SAN.U.4	LS.LA.SAN.U.5	LS.LA.SHO.M.1	LS.LA.SHO.M.2	LS.LA.SHO.M.3	LS.LA.SHO.M.4	LS.LA.SHO.M.5	LS.LA.SSV.M.1	LS.LA.SSV.M.2	LS.LA.SSV.M.3	LS.LA.SSV.M.4	LS.LA.SSV.M.5	LS.LA.STO.U.1	LS.LA.STO.U.4	LS.LA.VB1.U.1	LS.LA.VB1.U.2	LS.LA.VB1.U.3	LS.LA.VB1.U.4	LS.LA.VET.M.3	LS.LA.VET.M.4	LS.LA.VET.M.5	LS.LA.VNH.M.2	LS.LA.VNH.M.4	LS.LA.VNH.M.5	LS.LA.WES.M.2	LS.LA.WES.M.3	LS.LA.WES.M.4	LS.LA.WES.M.5	LS.MN.L01-LS.M.1	LS.MN.L01-LS.M.2	LS.MN.L01-LS.M.4	LS.MN.L01-LS.U.1	LS.MN.L01-LS.U.2	LS.MN.L01-LS.U.3	LS.MN.L01-LS.U.4	LS.MN.L02-LS.U.1	LS.MN.L03-LS.U.2	LS.MN.L04-LS.U.2	LS.MN.L05-LS.U.1	LS.MN.L05-LS.U.2	LS.MN.L05-LS.U.3	LS.MN.L05-LS.U.4	LS.MN.L05-LS.U.5	LS.MN.L06-LS.U.2	LS.MN.L06-LS.U.4	LS.MN.L06-LS.U.5	LS.MN.L07-LS.U.2	LS.MN.L07-LS.U.4	LS.MN.L07-LS.U.5	LS.MN.L08-LS.U.1	LS.MN.L08-LS.U.2	LS.MN.L08-LS.U.3	LS.MN.L08-LS.U.5	LS.MN.L09-LS.U.3	LS.MN.L09-LS.U.5	LS.MN.L10-LS.U.1	LS.MN.L10-LS.U.2	LS.MN.L11-LS.U.1	LS.PX.ALA.M.2	LS.PX.ALA.M.3	LS.PX.ALA.M.4	LS.PX.ALA.M.5	LS.PX.ALA.M.6	LS.PX.COY.M.3	LS.PX.COY.M.4	LS.PX.COY.M.5	LS.PX.DOW.M.2	LS.PX.DOW.M.3	LS.PX.DOW.M.4	LS.PX.ENC.M.2	LS.PX.ENC.M.4	LS.PX.ENC.M.5	LS.PX.LAP.M.1	LS.PX.LAP.M.2	LS.PX.MAN.M.1	LS.PX.MAN.M.2	LS.PX.MAN.M.3	LS.PX.MAN.M.4	LS.PX.MAN.M.5	LS.PX.MON.U.2	LS.PX.MON.U.3	LS.PX.MON.U.5	LS.PX.MON.U.7	LS.PX.NUE.M.1	LS.PX.NUE.M.3	LS.PX.PAL.M.1	LS.PX.PAL.M.2	LS.PX.PAL.M.3	LS.PX.PAL.M.5	LS.PX.PIE.M.2	LS.PX.PIE.M.4	LS.PX.PIE.M.5	LS.PX.PKW.U.1	LS.PX.PKW.U.3	LS.PX.PKW.U.5	LS.PX.RPL.U.2	LS.PX.RPL.U.3	LS.PX.RPL.U.5
LS.BO.WL3.M.3	0.143282	0.141976	0.101041	0.025111	0.14528	0.103938	0.134292	0.117326	0.124866	0.109604	0.092028	0.12116	0.114605	0.128204	0.02568	0.153268	0.093043	0.025367	0.151179	0.04773	0.001565	0.016529	0.00123	0.002879	0.003019	0.002292	0.005188	0.00793	0.006372	0.005101	0.036177	0.002795	0.002851	0.001957	0.000783	0.001314	0.003409	0.006281	0.100244	0.005555	0.167354	0.002571	0.005842	0.002453	0.00123	0.002851	0.002683	0.001663	0.006121	0.001731	0.031805	0	0.152193	0.097774	0.153986	0.181552	0.157442	0.019932	0.143352	0.044652	0.055053	0.02826	0.131207	0.124524	0.131751	0.145004	0.006038	0.006953	0.079377	0.066396	0.053181	0.141261	0.160766	0.080672	0.147225	0.11145	0.104701	0.081457	0.193412	0.143369	0.144015	0.064212	0.132489	0.161105	0.174788	0.066133	0.108477	0.153523	0.076888	0.115224	0.145858	0.021055	0.072356	0.185402	0.101907	0.114879	0.133806	0.090783	0.091868	0.155552	0.097241	0.043524	0.124246	0.150656	0.128656	0.15775	0.136411	0.125946	0.111142	0.141348	0.139092	0.117206	0.056883	0.124514	0.005028	0.034811	0.028988	0.022052	0.120247	0.190555	0.059001	0.137976	0.060025	0.151742	0.111276	0.110866	0.091399	0.033392	0.124445	0.147672	0.097982	0.145945	0.094537	0.154352	0.134726	0.032692	0.147472	0.122985	0.073412	0.188558	0.107053	0.12646	0.102634	0.142344	0.148088	0.184858	0.072371	0.146022	0.165578	0.136583	0.12342	0.078334	0.047041	0.046073	0.027158	0.033625	0.13345	0.026994	0.125304	0.045561	0.146784	0.176821	0.067957	0.154934	0.14972	0.186322	0.064316	0.045017	0.067328	0.134798	0.092667	0.002668	0.003073	0.002991	0.001677	0.046333	0.081074	0.069529	0.031631	0.025106	0.101219	0.051347	0.059528	0.039417
LS.BO.WL3.M.4	0.182242	0.202353	0.122706	0.023698	0.212626	0.13555	0.169569	0.164731	0.14019	0.113458	0.11473	0.188863	0.142475	0.15445	0.02733	0.187646	0.113709	0.029319	0.16372	0.054971	0.002851	0.016168	0.001118	0.003186	0.001565	0.006555	0.009269	0.00378	0.004469	0.00348	0.046336	0.002795	0.003773	0.001901	0.002013	0.003099	0.002683	0.004022	0.130576	0.006001	0.180398	0.00123	0.008175	0.005059	0.001118	0.001537	0.003913	0.001663	0.007246	0	0.038499	0.152193	0	0.101445	0.174906	0.219228	0.170958	0.015546	0.189079	0.052687	0.069237	0.037347	0.172031	0.17033	0.132041	0.189832	0.008162	0.010941	0.09887	0.085545	0.068835	0.178886	0.18149	0.104201	0.165286	0.11983	0.107016	0.085486	0.200864	0.183541	0.168269	0.072808	0.164426	0.17096	0.213731	0.079803	0.123578	0.165261	0.083026	0.138037	0.176145	0.025325	0.084148	0.213142	0.109682	0.142726	0.177031	0.111092	0.125324	0.177018	0.109921	0.048142	0.156807	0.165208	0.145379	0.184759	0.156029	0.142482	0.127846	0.156832	0.169453	0.137102	0.071872	0.132239	0.002292	0.039461	0.030815	0.019556	0.150677	0.228315	0.066854	0.16589	0.080624	0.178085	0.164178	0.133407	0.136125	0.051506	0.136089	0.189472	0.131791	0.15789	0.139293	0.204282	0.17017	0.038328	0.188535	0.14424	0.078075	0.229109	0.143193	0.163308	0.153225	0.170597	0.194393	0.234226	0.083577	0.174193	0.202411	0.175097	0.136319	0.07481	0.051699	0.049085	0.038076	0.032352	0.165414	0.026839	0.150658	0.047641	0.189206	0.238655	0.093259	0.185032	0.187634	0.242853	0.063275	0.045371	0.084295	0.17502	0.107238	0.005003	0.006233	0.008092	0.003438	0.045043	0.111226	0.075976	0.034339	0.020029	0.124674	0.061148	0.072376	0.041305
LS.BO.WL3.M.5	0.075864	0.067515	0.043765	0.021915	0.094373	0.072015	0.076295	0.060496	0.074291	0.063715	0.073604	0.074681	0.099467	0.081466	0.027526	0.083157	0.048388	0.026764	0.09109	0.037013	0.003241	0.011439	0	0.001788	0	0.001789	0.005728	0.003997	0.00647	0.004846	0.040676	0.000894	0.003549	0.003464	0.003913	0.001785	0.004903	0.004399	0.042624	0.004023	0.100115	0.002851	0.006428	0.003019	0	0.000671	0.002012	0.000894	0.004887	0.001509	0.034158	0.097774	0.101445	0	0.086239	0.110777	0.09303	0.014848	0.077735	0.045187	0.053493	0.031	0.054269	0.073031	0.072968	0.077509	0.006903	0.0061	0.04713	0.037318	0.045544	0.071409	0.083086	0.0662	0.079396	0.048358	0.064734	0.058256	0.093851	0.066593	0.071625	0.050983	0.056865	0.069756	0.105693	0.045711	0.081248	0.070189	0.066154	0.072822	0.081654	0.016788	0.053516	0.095449	0.072429	0.075771	0.071988	0.067986	0.055805	0.085454	0.057157	0.052122	0.083379	0.084948	0.06671	0.08983	0.073033	0.075837	0.059524	0.079397	0.077073	0.090124	0.051365	0.081974	0.004346	0.034579	0.032294	0.02287	0.067192	0.100415	0.057198	0.089507	0.048494	0.096663	0.082754	0.079653	0.064919	0.032148	0.060497	0.083294	0.068883	0.089701	0.058167	0.09415	0.083689	0.039021	0.068383	0.075292	0.058468	0.113529	0.05719	0.067644	0.064848	0.071115	0.09351	0.102408	0.059219	0.069945	0.083137	0.102974	0.072504	0.066176	0.038041	0.033772	0.031195	0.0203	0.098555	0.031198	0.098278	0.032459	0.091985	0.109535	0.06086	0.104179	0.085188	0.122564	0.053489	0.031568	0.054496	0.09667	0.062144	0.002013	0.002837	0.005056	0.002851	0.029254	0.06592	0.056496	0.024071	0.018476	0.091551	0.051127	0.056863	0.045518
LS.LA.ARR.U.1	0.166068	0.164007	0.126946	0.012647	0.178242	0.115045	0.143604	0.147411	0.117929	0.09836	0.084325	0.145935	0.127748	0.145043	0.025666	0.175134	0.133125	0.019131	0.162781	0.043961	0.002572	0.019776	0.00123	0.003297	0.000894	0.003354	0.005473	0.00352	0.005919	0.006555	0.036198	0.004738	0.003578	0.003075	0.002236	0.005031	0.002837	0.005407	0.114627	0.006336	0.146233	0.00123	0.005863	0.004395	0.001509	0.004514	0.00486	0	0.004074	0	0.026444	0.153986	0.174906	0.086239	0	0.158366	0.136943	0.008371	0.131941	0.030457	0.074691	0.026352	0.13096	0.113961	0.106081	0.116346	0.009385	0.010209	0.065509	0.053608	0.048083	0.136333	0.144264	0.07293	0.140972	0.118218	0.087505	0.07038	0.179435	0.145716	0.143657	0.05633	0.138377	0.144097	0.161828	0.055147	0.107388	0.124009	0.057142	0.100075	0.125421	0.011393	0.063545	0.15524	0.082049	0.099675	0.120371	0.082177	0.089301	0.142067	0.085851	0.034368	0.103172	0.131762	0.10449	0.135633	0.104652	0.106369	0.101799	0.13685	0.137342	0.10658	0.048941	0.083501	0.002872	0.025725	0.018118	0.017904	0.144603	0.207226	0.058347	0.161561	0.054066	0.178693	0.131067	0.119964	0.111846	0.025447	0.137258	0.159727	0.103516	0.159181	0.111857	0.20761	0.125997	0.043975	0.15553	0.140591	0.063177	0.194304	0.107971	0.144679	0.130948	0.140798	0.167801	0.204757	0.06415	0.165677	0.174908	0.155174	0.129075	0.054007	0.031856	0.037889	0.023245	0.024684	0.129064	0.026168	0.136377	0.026784	0.161756	0.223386	0.069308	0.159162	0.168542	0.216119	0.053298	0.023775	0.07301	0.135617	0.080325	0.001789	0.00246	0.006625	0.001789	0.032506	0.082919	0.063868	0.026481	0.013371	0.095491	0.044895	0.070117	0.029162
LS.LA.ARR.U.2	0.188105	0.193319	0.141702	0.012894	0.21971	0.130809	0.179102	0.182015	0.158547	0.117955	0.118449	0.169777	0.143679	0.165969	0.035783	0.208282	0.153432	0.022559	0.16928	0.049181	0.007295	0.022563	0	0.002977	0.000839	0.002977	0.004185	0.003011	0.009205	0.002795	0.046644	0.002788	0.004291	0.003019	0.002905	0.004575	0.006457	0.002509	0.131178	0.004408	0.191034	0.002013	0.006527	0.003683	0	0.003843	0.001118	0	0.002586	0.001342	0.042336	0.181552	0.219228	0.110777	0.158366	0	0.160554	0.01053	0.164375	0.040579	0.079874	0.031841	0.162556	0.162361	0.135079	0.164119	0.011876	0.012426	0.08327	0.06888	0.052494	0.157182	0.179101	0.094934	0.163217	0.126236	0.106753	0.073687	0.196415	0.170535	0.164949	0.067772	0.173699	0.153649	0.222289	0.067031	0.10968	0.133863	0.065333	0.131204	0.155526	0.018825	0.063245	0.195759	0.107531	0.130776	0.156353	0.097986	0.106162	0.162247	0.096622	0.039732	0.154349	0.158632	0.141414	0.176764	0.162031	0.122991	0.128454	0.139155	0.14291	0.121097	0.073604	0.136118	0.003242	0.033745	0.033027	0.021612	0.172325	0.246338	0.076248	0.178052	0.070948	0.190056	0.146716	0.145734	0.12376	0.039159	0.153919	0.209067	0.130042	0.166577	0.149314	0.233236	0.173137	0.045529	0.184822	0.164515	0.076413	0.249357	0.14832	0.16799	0.159667	0.189174	0.190525	0.242868	0.069832	0.182218	0.209474	0.176305	0.142719	0.075083	0.035018	0.046705	0.032551	0.029799	0.153663	0.021682	0.152656	0.037046	0.19056	0.250494	0.078538	0.192329	0.197197	0.233692	0.065954	0.033363	0.074564	0.160236	0.091957	0.002879	0.002222	0.005997	0.001565	0.037999	0.092655	0.070058	0.027956	0.021268	0.113464	0.057641	0.062308	0.032838
LS.LA.ARR.U.3	0.156723	0.154547	0.130965	0.022125	0.183899	0.117328	0.163449	0.139002	0.141283	0.098617	0.119092	0.154321	0.134343	0.150433	0.02547	0.169568	0.131621	0.018354	0.159876	0.049219	0.004933	0.023068	0	0.001787	0.000894	0.002344	0.004189	0.000839	0.005437	0.003097	0.040178	0.002848	0.003183	0.000839	0.001774	0.001761	0.002599	0.00257	0.107829	0.002432	0.188413	0.00123	0.004205	0.003067	0	0	0.002793	0	0.003309	0	0.040629	0.157442	0.170958	0.09303	0.136943	0.160554	0	0.009782	0.135361	0.035183	0.067612	0.027753	0.140499	0.128534	0.126264	0.131613	0.007682	0.007888	0.075658	0.055849	0.053167	0.131446	0.136447	0.085864	0.128512	0.112163	0.114477	0.066037	0.163506	0.144196	0.132416	0.072883	0.142492	0.141468	0.171227	0.063724	0.10559	0.124401	0.069461	0.10603	0.140325	0.018056	0.065924	0.181494	0.106548	0.111755	0.121099	0.085315	0.104039	0.137423	0.112105	0.052719	0.141413	0.143819	0.106202	0.16025	0.132788	0.107972	0.096327	0.130379	0.135414	0.108518	0.052416	0.128143	0.001342	0.024956	0.027277	0.017937	0.131476	0.18907	0.080892	0.162372	0.06427	0.162548	0.1319	0.145339	0.106045	0.047336	0.112217	0.167624	0.110785	0.153302	0.115489	0.182406	0.154899	0.037195	0.137918	0.128566	0.086047	0.212485	0.131123	0.135629	0.133307	0.137358	0.17185	0.202372	0.063986	0.150907	0.184957	0.162187	0.127305	0.065326	0.037093	0.045244	0.020614	0.030511	0.127906	0.022952	0.142782	0.031787	0.157548	0.214022	0.07019	0.167146	0.16648	0.188847	0.059175	0.031554	0.083611	0.140606	0.089246	0.001788	0.001788	0.004835	0.001788	0.039908	0.0922	0.058593	0.029356	0.014864	0.099282	0.058041	0.06688	0.036158
LS.LA.ARR.U.4	0.01903	0.009107	0.004639	0.015424	0.015955	0.018781	0.013137	0.009094	0.016789	0.019378	0.02242	0.020292	0.028622	0.016198	0.017576	0.016453	0.011683	0.017144	0.015953	0.018946	0.007377	0.011137	0.00134	0.000893	0.001787	0	0	0.001677	0.002009	0.001761	0.008334	0	0	0	0.000894	0	0.001785	0.002569	0.009873	0	0.025259	0	0.00173	0	0	0	0	0	0.002652	0	0.013758	0.019932	0.015546	0.014848	0.008371	0.01053	0.009782	0	0.011797	0.009241	0.013199	0.009068	0.007979	0.013549	0.013443	0.01593	0	0.001719	0.010887	0.024181	0.01396	0.014806	0.015617	0.030082	0.015375	0.010704	0.018384	0.021106	0.016756	0.009971	0.015879	0.019305	0.005575	0.00642	0.023562	0.012528	0.020243	0.010167	0.022445	0.023957	0.008959	0.011896	0.022925	0.017024	0.020712	0.021469	0.00601	0.015284	0.015386	0.013413	0.014077	0.015727	0.022955	0.015142	0.013122	0.014111	0.011865	0.015269	0.010233	0.013003	0.007756	0.023159	0.011552	0.017529	0.005108	0.019209	0.019056	0.013766	0.008873	0.01674	0.018831	0.017861	0.018159	0.018081	0.014793	0.023988	0.017586	0.020497	0.011592	0.023559	0.01697	0.025012	0.012798	0.014085	0.020088	0.018017	0.009974	0.013182	0.025104	0.019521	0.013046	0.00687	0.01601	0.009333	0.018216	0.026693	0.023881	0.014063	0.018801	0.019473	0.013004	0.024955	0.014855	0.02109	0.016904	0.018105	0.01715	0.013509	0.018073	0.017052	0.01676	0.02208	0.02392	0.017987	0.015038	0.023551	0.020295	0.016163	0.018555	0.024487	0.023066	0	0	0.001719	0.001453	0.016426	0.021236	0.014666	0.013187	0.013413	0.023922	0.01793	0.020838	0.017478
LS.LA.ARR.U.5	0.159098	0.147229	0.127271	0.018589	0.174294	0.105228	0.141219	0.150525	0.124083	0.095008	0.099234	0.137895	0.111464	0.163975	0.021311	0.169589	0.135942	0.019317	0.155465	0.044265	0	0.012115	0.00123	0.000894	0.000447	0.002446	0.003351	0.005702	0.001789	0.004469	0.036362	0.00413	0.004751	0.002404	0.000447	0.001768	0.002788	0.002215	0.099481	0.003351	0.157511	0	0.005248	0.000783	0	0.005695	0.002236	0	0.004759	0	0.040663	0.143352	0.189079	0.077735	0.131941	0.164375	0.135361	0.011797	0	0.028116	0.062523	0.026443	0.129544	0.119381	0.111443	0.124631	0.009775	0.007951	0.060265	0.062717	0.045639	0.135585	0.142486	0.072448	0.131902	0.118011	0.093628	0.057094	0.172877	0.13765	0.133783	0.063681	0.144486	0.146817	0.161546	0.062799	0.099478	0.127253	0.053315	0.087204	0.152932	0.013233	0.064926	0.157983	0.097682	0.090485	0.124197	0.076418	0.090717	0.148158	0.082387	0.038661	0.106018	0.144868	0.114651	0.16137	0.112988	0.106496	0.099788	0.128346	0.130277	0.106837	0.049854	0.087426	0.003337	0.022024	0.01756	0.015366	0.135022	0.212233	0.065891	0.163477	0.059972	0.166826	0.126791	0.120118	0.105387	0.042993	0.117782	0.166592	0.100121	0.157075	0.105609	0.184434	0.129197	0.031121	0.141396	0.159496	0.067898	0.204298	0.113848	0.135136	0.131859	0.141094	0.167249	0.198267	0.07259	0.160516	0.178996	0.13645	0.13041	0.055526	0.034731	0.032382	0.020086	0.022603	0.117472	0.027629	0.136924	0.025855	0.146131	0.200677	0.06584	0.159738	0.168528	0.215365	0.04641	0.033407	0.069752	0.142224	0.071934	0.001788	0.002235	0.006288	0.001788	0.028751	0.079044	0.057016	0.017383	0.01436	0.091293	0.033903	0.062443	0.034617
LS.LA.ESM.M.1	0.044901	0.045307	0.026576	0.015388	0.040185	0.02774	0.031884	0.040386	0.037235	0.031271	0.040381	0.037755	0.034841	0.051786	0.026262	0.042167	0.038387	0.014815	0.044842	0.015506	0.00257	0.005454	0	0	0	0.001335	0.001705	0.001761	0.004566	0.001565	0.027809	0	0	0	0.003353	0	0.000894	0	0.03311	0	0.051515	0.001677	0.003235	0.001677	0	0	0	0	0.001565	0.001677	0.025994	0.044652	0.052687	0.045187	0.030457	0.040579	0.035183	0.009241	0.028116	0	0.023029	0.019181	0.03492	0.032645	0.032237	0.032068	0.001674	0.002903	0.014063	0.017259	0.023869	0.031454	0.036747	0.046398	0.036061	0.027507	0.037325	0.026489	0.043346	0.043235	0.036479	0.015749	0.039192	0.02869	0.04529	0.018247	0.023089	0.025116	0.025328	0.032005	0.033968	0.011338	0.030163	0.043538	0.026555	0.025843	0.031892	0.025863	0.022926	0.039927	0.03019	0.018919	0.035221	0.03426	0.026796	0.048991	0.040553	0.038005	0.025071	0.029696	0.031598	0.032305	0.018377	0.035308	0.003939	0.015796	0.014934	0.008411	0.038346	0.063417	0.022017	0.03969	0.021308	0.038453	0.030172	0.034543	0.024949	0.025768	0.034592	0.050843	0.032719	0.050597	0.027396	0.042054	0.035578	0.026593	0.038625	0.035454	0.031335	0.063705	0.024017	0.023595	0.03537	0.030788	0.049808	0.055628	0.029938	0.031749	0.044703	0.048101	0.031932	0.032245	0.019757	0.014809	0.012885	0.014776	0.049767	0.015727	0.047315	0.015344	0.047203	0.054457	0.033435	0.049776	0.049282	0.049163	0.025099	0.014666	0.027647	0.047768	0.027795	0.003122	0.002665	0.001785	0.002678	0.019361	0.034041	0.026118	0.015095	0.013927	0.043337	0.033573	0.024581	0.024541
LS.LA.ESM.M.2	0.067691	0.082793	0.04013	0.020406	0.071885	0.067316	0.068685	0.053013	0.076145	0.059269	0.052033	0.066972	0.066688	0.062767	0.029156	0.073987	0.041488	0.021617	0.080789	0.049525	0.004556	0.01181	0.00123	0	0	0.002404	0.003017	0.001957	0.003396	0.001118	0.018781	0.002404	0.002124	0	0.001901	0.001785	0.001565	0.000783	0.034324	0.003017	0.081172	0	0.001677	0.002627	0.00123	0.001537	0.002348	0	0.002348	0	0.021806	0.055053	0.069237	0.053493	0.074691	0.079874	0.067612	0.013199	0.062523	0.023029	0	0.012772	0.049597	0.06779	0.069971	0.069428	0.002543	0.003019	0.045936	0.043037	0.035846	0.044879	0.077352	0.061884	0.070524	0.04581	0.041896	0.0472	0.075389	0.060532	0.056861	0.044501	0.060536	0.050408	0.091372	0.041339	0.062288	0.059911	0.047828	0.060631	0.061171	0.005758	0.048922	0.073873	0.075365	0.066461	0.051972	0.045107	0.04613	0.065155	0.068217	0.039823	0.076928	0.064781	0.056488	0.063813	0.059895	0.07174	0.046142	0.048791	0.063065	0.079017	0.043187	0.068781	0.003186	0.02522	0.027365	0.01853	0.051939	0.062145	0.048459	0.066661	0.034712	0.085619	0.061135	0.079819	0.064305	0.03248	0.046609	0.080382	0.056032	0.065343	0.05554	0.059508	0.072489	0.040183	0.053473	0.065891	0.041518	0.073717	0.058508	0.043354	0.061336	0.043469	0.06495	0.080379	0.048514	0.064238	0.058058	0.076492	0.072713	0.039263	0.041447	0.025426	0.027558	0.02168	0.069428	0.020956	0.070052	0.016407	0.063128	0.091969	0.039583	0.074679	0.0649	0.088555	0.038431	0.026791	0.039309	0.063427	0.042077	0	0	0.001705	0	0.020641	0.048642	0.035464	0.01904	0.016708	0.056257	0.047583	0.037873	0.032425
LS.LA.ESM.M.4	0.025481	0.027201	0.011291	0.018117	0.030677	0.024607	0.024229	0.031547	0.034712	0.024386	0.029476	0.030469	0.034122	0.030115	0.011914	0.043355	0.021793	0.020276	0.039663	0.017157	0.000894	0.004121	0	0	0	0	0	0.001621	0.002222	0.001789	0.019689	0	0	0	0	0	0.001788	0.001676	0.016343	0	0.05059	0	0.001733	0	0	0	0	0	0.001788	0	0.020396	0.02826	0.037347	0.031	0.026352	0.031841	0.027753	0.009068	0.026443	0.019181	0.012772	0	0.018786	0.026943	0.029124	0.024977	0.001677	0	0.016276	0.013457	0.020896	0.019566	0.027901	0.040441	0.02633	0.009981	0.023998	0.023049	0.028235	0.026065	0.026549	0.021276	0.022927	0.013278	0.049905	0.017846	0.027232	0.024225	0.034185	0.031176	0.024284	0.018807	0.024082	0.024363	0.030366	0.030423	0.024533	0.017657	0.024111	0.024745	0.034314	0.01286	0.028411	0.024674	0.020626	0.026071	0.025695	0.024675	0.017939	0.02438	0.028416	0.03413	0.018839	0.035133	0.003532	0.014374	0.019085	0.010359	0.023206	0.036839	0.019744	0.026946	0.020683	0.036496	0.026024	0.033596	0.022246	0.019344	0.024703	0.037521	0.033397	0.0319	0.023734	0.033585	0.038822	0.026272	0.031902	0.027137	0.029775	0.046399	0.021793	0.017915	0.030596	0.03097	0.034074	0.036998	0.025766	0.023933	0.031232	0.0375	0.031634	0.026432	0.025768	0.016016	0.01171	0.012744	0.035204	0.014429	0.031416	0.012783	0.03118	0.043687	0.029525	0.033142	0.030801	0.039448	0.02018	0.016327	0.021895	0.033789	0.027662	0	0	0	0.001677	0.014069	0.021989	0.015452	0.014326	0.010964	0.029255	0.022093	0.023921	0.016598
LS.LA.ESM.M.5	0.164069	0.166159	0.132038	0.01513	0.171148	0.095924	0.134489	0.14997	0.104428	0.085952	0.08656	0.142131	0.108322	0.160569	0.017063	0.167332	0.141131	0.008836	0.122379	0.041085	0.001565	0.01076	0.000839	0.003409	0.00123	0.00494	0.005645	0.00341	0.003967	0.004242	0.027176	0.004318	0.005751	0	0.002627	0.005918	0.002739	0.004413	0.132585	0.006539	0.145212	0.001677	0.007832	0.005422	0.001509	0.003899	0.005171	0	0.00378	0	0.027039	0.131207	0.172031	0.054269	0.13096	0.162556	0.140499	0.007979	0.129544	0.03492	0.049597	0.018786	0	0.143062	0.115114	0.143087	0.008203	0.005444	0.068807	0.059422	0.036472	0.13754	0.129653	0.070736	0.139169	0.128226	0.071647	0.04698	0.168927	0.14304	0.110406	0.054183	0.163916	0.144165	0.159201	0.047767	0.093886	0.143902	0.047493	0.092357	0.158582	0.01164	0.059916	0.149442	0.070341	0.090059	0.131518	0.070815	0.098619	0.146286	0.067809	0.029012	0.112286	0.136969	0.115877	0.1358	0.1257	0.090794	0.104953	0.125142	0.132019	0.095155	0.053703	0.077024	0	0.027947	0.024017	0.011072	0.150305	0.227575	0.049735	0.143156	0.046609	0.178314	0.117948	0.098545	0.090515	0.027365	0.130451	0.155577	0.087471	0.125233	0.103166	0.196242	0.117019	0.030394	0.153282	0.138131	0.058713	0.201621	0.102869	0.138275	0.123156	0.156054	0.167681	0.203112	0.048261	0.156865	0.172922	0.128416	0.1147	0.048698	0.040019	0.035189	0.019557	0.023998	0.109347	0.017401	0.121786	0.02929	0.145516	0.206152	0.067926	0.144366	0.15627	0.184262	0.043283	0.025341	0.061154	0.135869	0.079594	0	0	0.001342	0	0.035966	0.078067	0.054832	0.020264	0.009494	0.083232	0.036347	0.047663	0.022615
